NAME_2,NAME_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long
Bengkulu Tengah,pondokkubang,68.258,147.691,29.85,53.152,Tree Cover,0.793,0.514,32.469,2022,8,1,-3.7003,102.3524
Karawang,tirtajaya,45.679,80.881,31.34,1.909,Unknown,0.682,0.043,38.818,2021,11,1,-6.0295,107.2533
Poso,pamonaselatan,48.0,80.969,25.72,963.75,Tree Cover,0.677,5.952,34.884,2023,3,1,-2.1253,120.6866
Parigi Moutong,mepanga,22.251,65.679,26.63,401.861,Unknown,0.706,6.093,35.918,2024,3,1,0.5694,120.7
Kota Bima,raba,41.932,63.9,28.05,273.131,Unknown,0.779,3.557,34.067,2023,3,1,-8.4575,118.8035
Mojokerto,pungging,75.311,141.262,23.22,68.271,Cropland,0.538,1.033,31.934,2024,12,1,-7.5365,112.5713
jakarta barat,cengkareng,9.53,21.376,34.0,5.286,Built-up,0.199,0.059,36.855,2024,5,0,-6.1515,106.7369
jakarta utara,koja,43.159,67.231,31.7,3.739,Built-up,0.163,0.063,38.454,2024,2,0,-6.1215,106.905
depok,beji,63.513,126.685,37.09,78.676,Built-up,0.282,0.279,41.09,2023,2,0,-6.3731,106.819
bogor,parungpanjang,34.307,77.445,31.24,65.388,Tree cover,0.627,0.569,40.422,2023,1,0,-6.3768,106.5551
bekasi,babelan,34.19,73.933,37.03,3.768,Cropland,0.253,0.07,38.209,2020,12,0,-6.1257,107.0341
jakarta utara,tanjungpriok,71.328,165.099,33.79,4.06,Built-up,0.101,0.101,38.069,2023,2,0,-6.1319,106.875
Wajo,belawa,36.53,56.139,28.86,14.538,Unknown,0.373,0.114,34.672,2023,2,1,-3.9957,119.9527
bekasi,cibarusah,42.384,80.149,28.57,52.034,Cropland,0.489,0.394,37.408,2023,3,0,-6.434,107.1108
tangerang,rajeg,32.205,58.086,35.23,8.659,Cropland,0.498,0.105,37.998,2020,4,0,-6.1163,106.5103
tangerang selatan,pondokaren,6.107,16.898,39.2,28.61,Built-up,0.311,0.18,29.028,2023,10,0,-6.2664,106.7114
Minahasa,kakas,36.304,59.015,26.94,396.573,Tree Cover,0.819,3.037,30.143,2024,5,1,1.1373,124.9288
jakarta timur,ciracas,36.539,72.868,40.08,53.48,Built-up,0.318,0.263,40.983,2023,3,0,-6.3339,106.8784
Ogan Komering Ulu Timur,bungamayang,46.61,80.956,29.65,123.837,Tree Cover,0.751,0.597,35.973,2023,4,1,-4.3788,104.2408
depok,cinere,44.585,81.598,35.83,54.274,Built-up,0.42,0.287,41.151,2024,3,0,-6.3315,106.7894
jakarta timur,cipayung,11.325,25.503,34.62,48.413,Built-up,0.436,0.257,36.255,2024,8,0,-6.4297,106.8028
Merangin,margotabir,47.342,90.706,29.86,69.54,Unknown,0.474,0.243,38.745,2023,12,1,-1.8795,102.3747
kota bekasi,medansatria,2.741,6.013,39.97,10.53,Built-up,0.254,0.136,33.017,2023,10,0,-6.1989,106.9836
Aceh Tamiang,bandamulia,15.788,39.914,29.36,2.759,Unknown,0.653,0.076,31.447,2022,1,1,4.4445,98.1422
Pohuwato,patilanggio,34.439,55.081,26.53,331.461,Unknown,0.809,4.694,31.386,2022,7,1,0.6778,121.8994
Serang,tunjungteja,62.755,106.867,28.98,47.692,Unknown,0.578,0.6,39.412,2021,2,1,-6.2809,106.2323
Bone Bolango,kabila,28.234,74.274,30.57,15.39,Cropland,0.675,0.211,36.736,2024,7,1,0.5451,123.1034
Kapuas Hulu,badau,55.14,97.527,28.17,64.62,Tree Cover,0.708,1.066,38.692,2021,5,1,0.9595,111.9459
tangerang,panongan,8.634,11.404,33.08,36.953,Tree cover,0.491,0.192,29.475,2023,8,0,-6.2789,106.5262
Aceh Barat,meureubo,64.772,98.1,30.8,17.856,Unknown,0.702,0.275,31.504,2023,11,1,4.1656,96.2115
jakarta utara,kelapagading,8.703,29.185,35.39,5.514,Built-up,0.302,0.062,35.31,2023,7,0,-6.161,106.9037
jakarta pusat,senen,9.993,17.765,36.68,10.007,Built-up,0.227,0.092,35.597,2021,7,0,-6.1842,106.8459
Sukoharjo,baki,74.104,100.459,30.388,102.495,Unknown,0.481,0.182,41.38,2022,11,1,-7.6079,110.7787
tangerang,kosambi,34.204,56.45,37.65,3.034,Built-up,0.311,0.058,38.589,2020,3,0,-6.0809,106.685
Kapuas Hulu,bika,88.308,134.367,27.29,50.447,Unknown,0.774,0.289,34.605,2024,8,1,0.784,112.8184
Pinrang,tiroang,25.595,37.943,28.22,16.71,Unknown,0.724,0.132,26.886,2020,8,1,-3.8131,119.7149
bogor,cisarua,86.729,139.287,18.88,1216.752,Tree cover,0.509,7.714,39.383,2021,2,0,-6.6985,106.9552
jakarta barat,kembangan,19.804,40.067,40.09,10.349,Built-up,0.324,0.126,34.587,2020,9,0,-6.1982,106.7418
bogor,babakanmadang,90.536,147.98,23.28,501.913,Tree cover,0.535,5.001,39.387,2021,2,0,-6.5917,106.902
Sinjai,sinjaitengah,96.547,225.402,25.88,356.979,Tree Cover,0.572,5.11,34.272,2023,6,1,-5.1825,120.1138
bogor,rumpin,73.762,150.94,30.94,152.23,Tree cover,0.726,1.981,39.939,2020,11,0,-6.4596,106.6311
bogor,gunungsindur,64.373,108.875,29.44,72.997,Tree cover,0.418,0.372,40.893,2020,1,0,-6.3871,106.6872
Majalengka,kadipaten,37.843,94.436,34.1,42.821,Unknown,0.454,0.233,31.485,2023,11,1,-6.7594,108.1759
bogor,ciomas,76.238,117.231,33.03,268.719,Built-up,0.552,1.946,37.206,2021,5,1,-6.6095,106.762
bogor,cigudeg,67.352,120.165,27.27,309.2,Tree cover,0.546,3.666,39.247,2024,12,0,-6.4937,106.5461
Tuban,parengan,63.502,88.749,29.73,101.872,Unknown,0.551,1.446,40.803,2024,12,1,-7.0621,111.853
tangerang,kemiri,29.434,67.771,30.57,5.064,Cropland,0.349,0.09,37.573,2020,11,0,-6.0878,106.4638
jakarta utara,koja,73.291,108.322,38.27,3.739,Built-up,0.148,0.063,37.605,2020,1,0,-6.1215,106.905
jakarta barat,cengkareng,22.247,42.208,39.4,5.286,Built-up,0.264,0.059,37.363,2022,4,0,-6.1515,106.7369
bogor,gunungsindur,16.826,28.643,31.0,72.997,Tree cover,0.663,0.372,38.796,2020,6,0,-6.3871,106.6872
kota bekasi,bekasitimur,10.344,36.529,35.82,19.269,Built-up,0.317,0.113,32.128,2023,7,0,-6.2421,107.0191
Mojokerto,mojoanyar,70.667,114.199,29.97,22.131,Unknown,0.488,0.125,41.253,2020,2,1,-7.4751,112.481
Poso,pamonatenggara,47.502,79.106,27.31,653.65,Unknown,0.711,3.505,36.076,2023,3,1,-2.0346,120.7676
tangerang,rajeg,32.656,85.943,31.72,8.659,Cropland,0.477,0.105,36.408,2022,9,0,-6.1163,106.5103
Barito Utara,lahei,51.119,85.48,27.82,101.278,Unknown,0.747,0.803,37.084,2024,1,1,-0.6013,115.1312
bogor,jonggol,48.915,80.371,28.95,186.743,Tree cover,0.663,2.153,38.242,2022,3,0,-6.4961,107.0456
bekasi,setu,27.182,78.337,34.13,51.932,Tree cover,0.553,0.202,23.566,2024,9,0,-6.3637,107.0373
Aceh Utara,bandabaro,65.06,114.341,32.09,38.396,Tree Cover,0.495,0.742,41.542,2022,12,1,5.187,96.9689
kota tangerang,larangan,23.535,42.477,40.77,21.351,Built-up,0.278,0.155,37.959,2021,3,0,-6.2392,106.733
Indragiri Hilir,tembilahanhulu,57.19,110.219,29.6,6.482,Unknown,0.665,0.091,34.664,2022,11,1,-0.3837,103.0867
tangerang,cisauk,68.771,110.553,28.85,51.37,Tree cover,0.492,0.313,42.126,2021,2,0,-6.3391,106.6302
Karawang,telukjambebarat,34.015,64.478,32.17,42.015,Unknown,0.45,0.526,40.132,2022,12,1,-6.3574,107.2456
tangerang,kemiri,18.286,34.822,32.5,5.064,Cropland,0.515,0.09,37.276,2023,4,0,-6.0878,106.4638
bogor,nanggung,114.182,265.53,26.43,848.241,Tree cover,0.676,5.957,36.981,2021,10,0,-6.6725,106.5377
bogor,leuwisadeng,59.599,83.431,30.84,306.672,Tree cover,0.593,4.096,38.964,2024,2,0,-6.5736,106.5877
Blora,kradenan,40.6,81.7,30.86,69.992,Tree Cover,0.675,0.582,40.939,2024,3,1,-7.284,111.4316
tangerang,cisauk,34.521,60.655,31.84,51.37,Tree cover,0.649,0.313,39.908,2021,5,0,-6.3391,106.6302
Bima,ambalawi,75.329,117.709,27.02,220.679,Unknown,0.477,4.084,38.357,2023,2,1,-8.3563,118.8079
Kuantan Singingi,kuantanmudik,72.908,142.926,26.88,126.403,Tree Cover,0.585,1.131,39.268,2023,12,1,-0.7798,101.6419
jakarta pusat,menteng,12.456,41.821,34.8,10.741,Built-up,0.309,0.099,36.081,2023,6,0,-6.1958,106.8353
jakarta timur,pasarrebo,31.637,58.089,36.69,48.623,Built-up,0.389,0.252,40.171,2021,5,0,-6.3264,106.8573
Sragen,sragen,47.384,83.217,30.44,81.398,Unknown,0.703,0.212,41.438,2022,1,1,-7.4047,111.0187
kota bekasi,rawalumbu,55.291,110.806,36.85,27.96,Built-up,0.221,0.131,40.297,2024,1,1,-6.2812,106.9942
jakarta selatan,jagakarsa,14.654,26.234,36.53,57.304,Built-up,0.416,0.27,38.326,2021,8,1,-6.334,106.8224
Gorontalo,limbotobarat,54.707,87.378,28.0,108.143,Unknown,0.721,2.434,35.877,2024,6,1,0.6591,122.927
Sumedang,cimanggung,66.867,109.244,29.26,1002.322,Unknown,0.565,6.218,34.23,2020,2,1,-6.9492,107.8531
Solok Selatan,sangirbatanghari,60.803,88.353,25.99,283.968,Tree Cover,0.61,2.311,38.595,2024,1,1,-1.2313,101.3482
Badung,mengwi,71.706,100.663,31.74,126.507,Tree Cover,0.692,0.702,37.76,2021,2,1,-8.5633,115.1703
jakarta timur,durensawit,13.89,38.549,36.87,16.888,Built-up,0.298,0.139,35.793,2022,7,0,-6.2325,106.9206
jakarta timur,durensawit,10.079,24.651,40.69,16.888,Built-up,0.269,0.139,37.24,2023,12,0,-6.2325,106.9206
Halmahera Timur,wasileselatan,43.173,81.701,26.26,382.009,Unknown,0.547,5.58,30.336,2022,10,1,0.86,127.975
tangerang,cikupa,29.418,62.673,37.67,25.2,Built-up,0.455,0.147,37.288,2023,4,0,-6.218,106.5159
Halmahera Timur,wasiletimur,57.061,80.292,26.76,389.561,Unknown,0.83,4.184,29.849,2024,5,1,1.2364,128.2825
Gowa,pallangga,143.997,235.043,30.8375,18.84,Unknown,0.357,0.145,37.855,2024,12,1,-5.2509,119.4687
Donggala,sinduetombusabora,45.25,69.027,26.56,404.521,Tree Cover,0.661,5.355,38.366,2022,9,1,-0.4691,119.8383
Mamuju,mamuju,78.28,120.98,26.21,438.849,Unknown,0.801,5.77,36.839,2022,6,1,-2.7204,118.9429
kota tangerang,neglasari,38.633,63.029,35.88,11.542,Built-up,0.435,0.072,38.589,2020,3,0,-6.1429,106.6302
Aceh Jaya,kruengsabee,68.774,115.974,26.2,320.73,Unknown,0.88,3.881,34.943,2023,12,1,4.7848,95.7903
tangerang,kemiri,24.113,62.556,30.05,5.064,Cropland,0.474,0.09,35.601,2024,6,0,-6.0878,106.4638
bogor,cibungbulang,59.752,80.202,32.76,236.566,Tree cover,0.521,1.249,38.964,2024,2,0,-6.5761,106.661
Kota Bima,rasanaebarat,37.328,74.729,31.93,39.215,Tree Cover,0.505,2.802,33.167,2020,2,1,-8.4679,118.721
Sigi,doloselatan,35.944,62.746,23.82,1007.89,Tree Cover,0.822,8.372,37.879,2020,7,1,-1.2656,119.841
tangerang,jayanti,38.385,57.501,32.68,18.626,Tree cover,0.63,0.144,38.992,2020,3,1,-6.2068,106.3983
Indramayu,bangodua,55.236,68.44,30.35,13.161,Unknown,0.238,0.1,39.325,2021,1,1,-6.517,108.2788
Brebes,sirampog,133.009,190.913,24.3,1060.633,Unknown,0.641,6.94,39.409,2021,2,1,-7.231,109.0895
Simeulue,teupahselatan,84.702,131.592,24.85,44.171,Unknown,0.446,1.085,38.3615,2022,12,1,2.3168,96.4861
Timor Tengah Selatan,boking,27.942,62.409,25.54,225.589,Tree Cover,0.676,4.689,20.965,2022,6,1,-9.8197,124.7405
Aceh Selatan,kluetutara,56.663,75.436,30.29,137.62,Unknown,0.6,4.535,32.365,2023,11,1,3.1252,97.3485
kota bekasi,bantargebang,25.49,86.207,35.08,46.555,Built-up,0.495,0.262,38.587,2023,5,0,-6.3385,106.9912
bogor,leuwisadeng,64.508,109.701,31.14,306.672,Tree cover,0.74,4.096,39.22,2020,3,0,-6.5736,106.5877
Serang,cikande,38.377,58.885,33.12,17.595,Unknown,0.593,0.161,38.992,2020,3,1,-6.1913,106.3541
jakarta utara,koja,10.738,18.098,37.37,3.739,Built-up,0.205,0.063,35.597,2021,7,0,-6.1215,106.905
Bone,mare,50.088,118.815,26.58,109.115,Unknown,0.608,1.603,36.529,2023,5,1,-4.7928,120.2709
jakarta utara,penjaringan,11.22,26.437,34.47,3.083,Built-up,0.285,0.074,35.029,2020,7,0,-6.115,106.7639
tangerang,tigaraksa,56.491,137.567,35.28,29.506,Tree cover,0.578,0.225,36.02,2021,10,0,-6.2657,106.4673
Pandeglang,sobang,133.223,240.018,18.57,45.873,Unknown,0.401,0.565,38.855,2024,12,1,-6.6058,105.7804
jakarta selatan,jagakarsa,80.438,137.095,39.0,57.304,Built-up,0.361,0.27,41.387,2021,11,1,-6.334,106.8224
bogor,cibinong,27.405,80.188,32.5,134.037,Built-up,0.497,0.322,36.807,2024,7,0,-6.4839,106.8354
jakarta utara,cilincing,2.098,5.602,38.62,3.19,Built-up,0.273,0.068,33.061,2023,10,0,-6.1243,106.9421
Natuna,serasantimur,60.868,136.602,26.25,90.89,Unknown,0.543,4.557,24.53714285714286,2023,3,1,2.5104,109.0885
kota tangerang,jatiuwung,34.429,61.409,39.88,20.101,Built-up,0.306,0.172,37.295,2022,4,1,-6.198,106.5753
Dompu,woja,68.537,95.758,27.64,232.791,Unknown,0.523,3.868,34.138,2023,2,1,-8.5318,118.398
Aceh Besar,lhoong,56.417,134.108,24.55,350.874,Unknown,0.775,8.233,36.298,2023,1,1,5.2566,95.2879
Kendal,kaliwungu,63.963,86.604,32.61,11.71,Unknown,0.399,0.429,42.059,2022,11,1,-6.9489,110.271
Pati,kayen,60.93,108.29,35.02,66.528,Unknown,0.508,1.375,35.47,2021,11,1,-6.9035,110.9884
bogor,leuwiliang,73.258,122.361,27.66,556.464,Tree cover,0.758,3.837,38.504,2020,5,1,-6.6402,106.6099
Ketapang,sandai,51.741,87.96,28.73,67.152,Tree Cover,0.724,0.965,30.421,2024,3,1,-1.1828,110.6137
Cirebon,plered,40.103,84.335,37.18,9.531,Cropland,0.532,0.161,36.591,2020,11,1,-6.6819,108.505
Donggala,banawaselatan,16.016,27.508,29.97,287.745,Unknown,0.707,4.603,37.454,2021,12,1,-0.889,119.6535
Lamandau,buliktimur,62.144,82.183,27.22,212.085,Unknown,0.754,3.272,31.857,2024,4,1,-1.7257,111.6388
Tanah Laut,batuampar,60.001,157.917,27.11,148.715,Tree Cover,0.528,3.067,32.084,2021,1,1,-3.8373,114.9217
bogor,leuwisadeng,66.042,114.588,30.15,306.672,Tree cover,0.746,4.096,38.657,2024,3,0,-6.5736,106.5877
tangerang selatan,pamulang,80.585,121.422,36.72,59.039,Built-up,0.339,0.233,41.377,2024,11,0,-6.3395,106.7391
bekasi,setu,20.052,71.435,31.26,51.932,Tree cover,0.627,0.202,32.547,2023,6,0,-6.3462,106.6764
Aceh Tamiang,bandamulia,51.48,89.129,30.75,2.759,Unknown,0.483,0.076,32.32,2023,1,1,4.4445,98.1422
Muara Enim,muaraenim,42.436,63.018,26.77,67.943,Unknown,0.519,0.6,37.523,2020,2,1,-3.665,103.806
Nias,gido,42.507,99.116,25.22,77.87,Tree Cover,0.544,1.707,38.245,2023,9,1,1.1142,97.7255
kota tangerang,batuceper,16.243,45.491,33.97,10.341,Built-up,0.323,0.068,34.437,2024,7,1,-6.1618,106.6703
tangerang selatan,serpongutara,11.732,31.581,34.44,26.59,Built-up,0.397,0.18,33.921,2024,8,0,-6.2536,106.663
Sintang,sepauk,68.099,102.879,28.83,164.081,Tree Cover,0.665,2.463,35.276,2022,10,1,-0.1814,111.1956
Bandung,cileunyi,51.932,88.922,33.26,789.53,Unknown,0.457,3.282,34.574,2020,2,1,-6.9328,107.7391
jakarta timur,durensawit,69.026,99.071,39.33,16.888,Built-up,0.211,0.139,37.645,2020,1,1,-6.2325,106.9206
Solok,pantaicermin,43.172,77.138,24.02,1483.78,Tree Cover,0.461,9.471,35.974,2023,12,1,-1.2386,100.8822
Temanggung,kandangan,60.759,86.925,27.32,675.923,Tree Cover,0.781,3.356,39.097,2024,1,1,-7.23,110.204
bogor,tajurhalang,26.867,84.906,32.05,128.261,Tree cover,0.571,0.34,35.713,2024,8,0,-6.469,106.7596
kota tangerang,tangerang,48.776,125.441,41.44,17.193,Built-up,0.319,0.112,36.527,2021,10,0,-6.1888,106.6406
Pasuruan,bangil,21.69,56.277,32.8,4.955,Unknown,0.517,0.196,27.587,2021,4,1,-7.5862,112.8102
Madiun,pilangkenceng,59.798,80.533,29.17,96.195,Unknown,0.74,0.47,42.025,2020,2,1,-7.4743,111.6623
Karawang,telukjambebarat,96.207,130.293,31.56,42.015,Unknown,0.507,0.526,35.971,2024,11,1,-6.3574,107.2456
Madiun,saradan,48.764,103.767,28.73,159.42,Tree Cover,0.753,1.398,41.297,2024,4,1,-7.5168,111.7549
Banjarnegara,purwanegara,48.033,117.122,31.21,195.829,Unknown,0.622,1.814,38.248,2023,12,1,-7.4678,109.5698
jakarta selatan,cilandak,36.919,72.717,37.88,37.329,Built-up,0.428,0.193,41.007,2020,5,0,-6.2927,106.7933
jakarta barat,tambora,16.059,32.341,35.9,5.895,Built-up,0.138,0.048,35.747,2022,8,0,-6.1475,106.8035
Batu Bara,medangderas,63.567,150.881,32.18,5.006,Unknown,0.268,0.085,38.785,2023,10,1,3.3788,99.3629
Malinau,malinaubarat,37.429,66.677,26.44,149.907,Tree Cover,0.758,1.855,38.219,2024,7,1,3.3653,116.6491
kota tangerang,pinang,19.056,52.868,34.97,19.041,Built-up,0.423,0.132,35.44,2022,7,1,-6.2153,106.6662
kota tangerang,benda,16.821,42.12,35.51,8.372,Built-up,0.395,0.098,36.677,2021,6,0,-6.13,106.6657
kota tangerang,larangan,38.604,93.413,41.69,21.351,Built-up,0.226,0.155,36.53,2021,10,0,-6.2392,106.733
Asahan,meranti,30.438,49.506,30.77,8.326,Tree Cover,0.749,0.131,37.948,2023,9,1,3.0831,99.6191
jakarta utara,kelapagading,29.955,81.914,41.11,5.514,Built-up,0.236,0.062,36.753,2021,10,0,-6.161,106.9037
jakarta pusat,joharbaru,13.716,32.819,40.36,8.969,Built-up,0.17,0.076,38.252,2023,11,0,-6.1821,106.8546
Pasuruan,rejoso,45.48,74.489,29.31,6.967,Cropland,0.572,0.122,30.329,2022,1,1,-7.6798,112.9506
Buru,waplau,20.709,53.72,27.55,333.498,Unknown,0.817,4.305,29.451,2021,4,1,-3.162,126.7618
Enrekang,enrekang,27.35,39.692,28.69,392.685,Unknown,0.658,7.647,35.768,2023,2,1,-3.5089,119.778
Tanah Laut,panyipatan,41.063,74.92,28.58,18.345,Unknown,0.682,0.59,33.869,2022,3,1,-4.0513,114.7069
Tapanuli Tengah,barusutara,94.239,132.177,30.0,97.712,Tree Cover,0.66,1.862,33.636,2022,11,1,2.0606,98.4329
Badung,mengwi,71.935,94.027,29.66,126.507,Tree Cover,0.514,0.702,35.885,2021,1,1,-8.5633,115.1703
jakarta barat,kembangan,36.54,86.792,39.23,10.349,Built-up,0.224,0.126,37.176,2023,1,0,-6.1982,106.7418
Jembrana,negara,38.657,74.829,29.47,144.111,Tree Cover,0.753,2.775,30.81,2023,1,1,-8.33,114.5995
Aceh Tenggara,babussalam,60.142,113.647,28.3,194.297,Tree Cover,0.587,2.987,38.431,2023,11,1,3.4886,97.8058
Pulang Pisau,banamatingang,63.729,96.573,28.8,46.316,Tree Cover,0.597,0.249,24.557,2022,4,1,-1.7125,113.9025
jakarta utara,pademangan,10.991,20.161,34.89,3.198,Built-up,0.303,0.104,35.597,2021,7,0,-6.1301,106.8381
jakarta barat,kembangan,40.495,64.324,38.76,10.349,Built-up,0.3,0.126,37.743,2022,10,0,-6.1982,106.7418
bogor,nanggung,49.019,72.924,23.39,848.241,Tree cover,0.744,5.957,38.058,2022,6,0,-6.6725,106.5377
Ogan Komering Ulu Selatan,buaypemaca,72.486,111.41,29.62,489.372,Tree Cover,0.502,2.942,32.901,2022,10,1,-4.723,104.2273
bogor,gunungsindur,22.016,97.656,33.76,72.997,Tree cover,0.606,0.372,31.898,2020,8,0,-6.3871,106.6872
Lamongan,kedungpring,52.59,86.67,30.08,37.711,Unknown,0.626,0.464,37.622,2024,1,1,-7.1858,112.2037
Banjar,astambul,66.254,124.071,26.590000000000003,20.368,Unknown,0.354,0.336,32.009,2021,1,1,-3.3192,114.9274
Bojonegoro,balen,45.63,77.568,33.83,24.924,Unknown,0.501,0.116,41.767,2021,3,1,-7.1953,111.9645
Kepulauan Sangihe,tamako,88.026,119.494,23.58,251.984,Unknown,0.651,6.756,29.019227099527512,2024,1,1,3.4594,125.5442
Bireuen,peulimbang,80.088,178.273,25.0,678.47,Tree Cover,0.682,6.664,34.718,2023,1,1,5.0441,96.5059
kota tangerang,tangerang,53.681,90.455,39.23,17.193,Built-up,0.162,0.112,37.717,2021,1,0,-6.1888,106.6406
Pati,margoyoso,80.709,122.712,27.33,31.656,Unknown,0.39,0.644,42.366,2023,2,1,-6.6078,111.0591
Tapin,bakarangan,64.032,95.765,29.73,6.282,Unknown,0.621,0.051,31.597,2024,1,1,-2.8802,115.115
jakarta timur,pasarrebo,13.892,36.011,37.04,48.623,Built-up,0.36,0.252,37.629,2020,7,0,-6.3264,106.8573
kota tangerang,cipondoh,35.617,69.664,42.01,11.897,Built-up,0.272,0.115,38.259,2021,11,0,-6.1862,106.683
Kapuas,mantangai,56.494,92.103,28.21,39.461,Unknown,0.617,0.196,29.588,2021,11,1,-1.9606,114.3033
tangerang,rajeg,41.667,67.251,33.39,8.659,Cropland,0.49,0.105,38.002,2020,5,0,-6.1163,106.5103
depok,sukmajaya,37.374,79.607,37.55,88.001,Built-up,0.422,0.34,40.53,2021,4,0,-6.3973,106.8436
Sekadau,sekadauhilir,60.811,75.815,28.26,37.961,Tree Cover,0.453,0.377,31.354,2024,11,1,0.0405,110.9386
Pekalongan,karangdadap,80.565,148.272,32.86,42.025,Unknown,0.536,0.774,38.493,2020,1,1,-6.9784,109.691
Grobogan,purwodadi,66.405,125.5,31.666666666666668,29.777,Unknown,0.419,0.091,37.851,2022,10,1,-7.0985,110.9155
kota bogor,bogorbarat,59.995,102.796,37.01,207.937,Built-up,0.476,0.658,39.281,2020,3,0,-6.5732,106.7655
jakarta timur,cakung,17.559,35.093,36.04,7.969,Built-up,0.312,0.102,37.51,2022,6,0,-6.1885,106.9409
Aceh Tenggara,badar,58.582,86.566,22.62,1249.289,Unknown,0.799,10.854,38.148,2024,10,1,3.5893,97.8203
tangerang,tigaraksa,17.201,32.763,31.79,29.506,Tree cover,0.638,0.225,34.91,2021,7,0,-6.2657,106.4673
jakarta timur,jatinegara,2.934,8.195,41.0,18.159,Built-up,0.221,0.126,33.061,2023,10,0,-6.2273,106.8774
Kotawaringin Barat,kumai,63.597,140.297,29.44,18.436,Unknown,0.749,0.201,26.761,2024,1,1,-2.9352,111.837
Pati,gabus,57.873,165.98,30.83,9.359,Unknown,0.627,0.112,37.374,2022,12,1,-6.816,111.0358
Mojokerto,sooko,76.163,103.245,32.51,31.187,Unknown,0.501,0.161,37.165,2021,1,1,-7.5016,112.41
kota tangerang,karangtengah,17.685,47.656,36.74,13.076,Built-up,0.33,0.156,36.637,2023,5,0,-6.2101,106.7097
Sanggau,kapuas,75.029,106.025,26.07,70.905,Unknown,0.565,1.258,35.293,2022,10,1,0.0034,110.555
kota bogor,bogortengah,49.628,101.786,33.84,250.378,Built-up,0.456,0.88,36.899,2021,6,0,-6.5932,106.7986
kota bogor,bogortimur,81.484,163.271,35.06,322.856,Built-up,0.525,1.429,38.469,2020,5,0,-6.6207,106.8264
Jember,kaliwates,38.87,70.278,33.26,85.842,Built-Up,0.579,0.68,36.647,2020,4,1,-8.1847,113.6761
jakarta pusat,tanahabang,63.058,130.606,36.16,12.45,Built-up,0.144,0.13,38.069,2023,2,0,-6.2054,106.8094
bekasi,tambunselatan,14.589,30.947,36.41,20.065,Built-up,0.41,0.152,34.191,2021,7,0,-6.2571,107.0543
Pidie,padangtiji,90.294,207.883,26.73,162.129,Tree Cover,0.744,2.874,30.91,2023,1,1,5.3536,95.8174
Madiun,saradan,20.639,39.611,29.79,159.42,Tree Cover,0.727,1.398,39.815,2021,4,1,-7.5168,111.7549
bogor,pamijahan,32.053,59.124,27.91,827.34,Tree cover,0.694,5.169,28.284,2023,10,0,-6.6933,106.6596
bekasi,cikarangpusat,9.008,19.542,39.25,34.68,Built-up,0.328,0.347,18.998,2023,10,0,-6.3596,107.1836
Barito Utara,tewehtimur,59.214,119.931,27.13,109.823,Unknown,0.76,0.819,38.493,2020,5,1,-1.0208,115.3625
Halmahera Barat,sahutimur,61.752,106.625,26.88,247.788,Unknown,0.808,3.281,30.018,2023,6,1,1.2036,127.5654
Aceh Utara,dewantara,42.268,57.676,35.58,9.405,Tree Cover,0.28,0.234,35.063,2022,10,1,5.2367,97.0084
Minahasa Utara,dimembe,63.993,120.75,26.19,409.521,Unknown,0.73,4.859,29.612,2023,1,1,1.5236,125.0071
Bandung,dayeuhkolot,42.207,56.843,34.32,668.262,Unknown,0.311,0.279,34.343,2021,1,1,-6.9728,107.6131
Karawang,purwasari,77.805,126.501,27.99111111111111,29.637,Unknown,0.376,0.291,42.628,2021,2,1,-6.3695,107.4095
bogor,cigombong,63.951,100.461,27.28,688.475,Tree cover,0.525,4.624,38.667,2024,1,0,-6.7461,106.8128
jakarta selatan,cilandak,47.499,80.331,38.81,37.329,Built-up,0.329,0.193,40.568,2022,1,0,-6.2927,106.7933
jakarta selatan,kebayoranlama,22.582,41.788,36.35,25.395,Built-up,0.291,0.143,37.174,2022,8,0,-6.2495,106.7801
bekasi,cikarangpusat,21.11,46.376,33.22,34.68,Built-up,0.487,0.347,33.137,2024,6,0,-6.3596,107.1836
Bintan,mantang,17.887,80.783,28.79,6.956,Unknown,0.526,0.323,22.134,2024,2,1,0.7759,104.5936
Jombang,mojoagung,45.931,78.962,30.97,102.88,Unknown,0.695,1.352,30.66,2021,3,1,-7.5897,112.3611
depok,sukmajaya,42.163,86.594,38.91,88.001,Built-up,0.412,0.34,40.708,2023,4,0,-6.3973,106.8436
jakarta timur,durensawit,21.296,50.373,39.28,16.888,Built-up,0.307,0.139,37.482,2023,4,0,-6.2325,106.9206
jakarta selatan,cilandak,38.94,60.995,37.94,37.329,Built-up,0.444,0.193,40.916,2022,5,0,-6.2927,106.7933
bogor,ciomas,47.031,84.944,34.82,268.719,Built-up,0.454,1.946,37.579,2023,1,1,-6.6095,106.762
tangerang,jayanti,30.139,63.775,34.48,18.626,Tree cover,0.529,0.144,37.276,2023,4,0,-6.2068,106.3983
bekasi,cibarusah,56.869,103.724,29.5,52.034,Cropland,0.539,0.394,37.51,2024,12,0,-6.434,107.1108
kota bogor,bogorbarat,77.295,149.298,36.9,207.937,Built-up,0.45,0.658,38.048,2020,11,0,-6.5732,106.7655
jakarta timur,pulogadung,20.884,36.855,37.13,10.47,Built-up,0.253,0.136,36.954,2021,5,0,-6.1932,106.889
